Sheet = "8102-PART1.pdf"
-------------
"SWCLLI","POPID","BEGDATE","ENDDATE","REPLDATE"
"CRCKCOMARS1","3190","10/1/99","9/30/06","-"
"CRCKVAXARS0","8330","10/1/99","9/30/06","-"
"CRCLAKXADS1","2220","10/1/99","9/30/06","-"
"CRCLMTQ0000","3930","10/1/99","9/30/06","-"
"CRCLMTXCRS1","3930","10/1/99","9/30/06","-"
"CRCRCAXFDS0","3110","10/1/99","9/30/06","-"
"CRCRMOXADS0","8165","10/1/99","9/30/06","-"
"CRCRPAXCRS0","2060","10/1/99","9/30/06","-"
"CRCRPAXCRS3","2060","10/1/99","9/30/06","-"
"CRCTCA02RS1","3125","10/1/99","9/30/06","-"
"CRCTTXXADS0","2080","10/1/99","9/30/06","-"
"CRCVAKXACM1","2220","10/1/99","9/30/06","-"
"CRCYAZMARS1","2210","10/1/99","9/30/06","-"
"CRCYCAAO1MD","3170","10/1/99","9/30/06","-"
"CRCYCAXF03T","3170","10/1/99","9/30/06","-"
"CRCYCAXFDS1","3170","10/1/99","9/30/06","-"
"CRCYFLXADS0","3262","10/1/99","9/30/06","-"
"CRCYILAACM0","3585","10/1/99","9/30/06","-"
"CRCYILCCRS0","3585","10/1/99","9/30/06","-"
"CRCYMIXGRS0","3830","10/1/99","9/30/06","-"
"CRCYNV01DS0","4120","10/1/99","9/30/06","-"
"CRCYNV01DS1","4120","10/1/99","9/30/06","-"
"CRCYTXCCRS0","4540","10/1/99","9/30/06","-"
"CRDFMDCDRS0","3750","10/1/99","9/30/06","-"
"CRDGOHXARS1","4200","10/1/99","9/30/06","-"
"CRDLCOMADS0","3200","10/1/99","9/30/06","-"
"CRDLILAB8MD","3455","10/1/99","9/30/06","-"
"CRDLILABIMD","3455","10/1/99","9/30/06","-"
"CRDLILAFCM1","3455","10/1/99","9/30/06","-"
"CRDLILXEDS0","3455","10/1/99","9/30/06","-"
"CRDLOKMARS1","4230","10/1/99","9/30/06","-"
"CRDLPAACCM8","4310","10/1/99","9/30/06","-"
"CRDLPACADS0","4310","10/1/99","9/30/06","-"
"CRDMCA11DS0","3179","10/1/99","9/30/06","-"
"CRDMNCXARS0","3995","10/1/99","9/30/06","-"
"CRDMNCXMDS0","3995","10/1/99","9/30/06","-"
"CRDRMOXARS0","3905","10/1/99","9/30/06","-"
"CRDVAKXACG1","2220","10/1/99","9/30/06","-"
"CRDVALMARS0","3000","10/1/99","9/30/06","-"
"CRDVILXDRS0","3380","10/1/99","9/30/06","-"
"CRDVNEXLRS0","4050","10/1/99","9/30/06","-"
"CREDCOXCDS0","3190","10/1/99","9/30/06","-"
"CRELLAXARS1","3720","10/1/99","9/30/06","-"
"CRESIAXODS0","3370","10/1/99","9/30/06","-"
"CRESPAESRS1","4310","10/1/99","9/30/06","-"
"CRETILCMDS0","3585","10/1/99","9/30/06","-"
"CRETNDXA753","4030","10/1/99","9/30/06","-"
"CRETNEXLDS0","4050","10/1/99","9/30/06","-"
"CREWVAXARS0","4622","10/1/99","9/30/06","-"
"CRFDMDCRRS0","3770","10/1/99","9/30/06","-"
"CRFLMIMNRSA","3825","10/1/99","9/30/06","-"
"CRFRCOXCRS0","3200","10/1/99","9/30/06","-"
"CRFRNENWRS1","4040","10/1/99","9/30/06","-"
"CRFRTNXARS0","2232","10/1/99","9/30/06","-"
"CRFRTXXADS0","4550","10/1/99","9/30/06","-"
"CRGHNYXARS0","2280","10/1/99","9/30/06","-"
"CRGMID01DS0","4650","10/1/99","9/30/06","-"
"CRGNTXCRDS0","2080","10/1/99","9/30/06","-"
"CRGRILXCRS0","3532","10/1/99","9/30/06","-"
"CRGRMNXCRS7","3870","10/1/99","9/30/06","-"
"CRHDNYCHDS0","4165","10/1/99","9/30/06","-"
"CRHLALNMDS0","3000","10/1/99","9/30/06","-"
"CRHLNJ64CM1","2120","10/1/99","9/30/06","-"
"CRHLNJ64CM2","2120","10/1/99","9/30/06","-"
"CRHLNJBPCM1","2120","10/1/99","9/30/06","-"
"CRHLNJCHDS5","2120","10/1/99","9/30/06","-"
"CRHLSCXARS0","4365","10/1/99","9/30/06","-"
"CRHLTNCBRS0","4380","10/1/99","9/30/06","-"
"CRHTPAPRCM8","4300","10/1/99","9/30/06","-"
"CRIDOHXARS1","1070","10/1/99","9/30/06","-"
"CRISVIXA773","4311","10/1/99","9/30/06","-"
"CRJTMOMIRS0","8033","10/1/99","9/30/06","-"
"CRKSSDXADS0","4370","10/1/99","9/30/06","-"
"CRLBNMXADS0","4105","10/1/99","9/30/06","-"
"CRLBTXXAL01","8091","10/1/99","9/30/06","-"
"CRLCILXDRS0","3442","10/1/99","9/30/06","-"
"CRLDALMARS0","8131","10/1/99","9/30/06","-"
"CRLDCAXGRS1","3140","10/1/99","9/30/06","-"
"CRLDKSXADS0","3650","10/1/99","9/30/06","-"
"CRLDNEXLRS0","4050","10/1/99","9/30/06","-"
"CRLDNYAGCM0","2280","10/1/99","9/30/06","-"
"CRLDNYCRDS0","2280","10/1/99","9/30/06","-"
"CRLDOHXARS1","4220","10/1/99","9/30/06","-"
"CRLDVAXARS0","4616","10/1/99","9/30/06","-"
"CRLKCAXFRS1","2300","10/1/99","9/30/06","-"
"CRLKIAXODS0","3400","10/1/99","9/30/06","-"
"CRLKILCKDS0","3435","10/1/99","9/30/06","-"
"CRLKORXARS0","4255","10/1/99","9/30/06","-"
"CRLKWIXARS0","4660","10/1/99","9/30/06","-"
"CRLNCAXF33X","2300","10/1/99","9/30/06","-"
"CRLNKSXARS0","3660","10/1/99","9/30/06","-"
"CRLNNCMARS0","3962","10/1/99","9/30/06","-"
"CRLNNVXFRS0","4120","10/1/99","9/30/06","-"
"CRLNOHXARS0","4200","10/1/99","9/30/06","-"
"CRLNPRCODS1","4311","10/1/99","9/30/06","-"
"CRLNRIMARS2","4320","10/1/99","9/30/06","-"
"CRLSARXARS0","3060","10/1/99","9/30/06","-"
"CRLSCA11DS0","3102","10/1/99","9/30/06","-"
"CRLSCA12DS0","3102","10/1/99","9/30/06","-"
"CRLSIACORS9","3400","10/1/99","9/30/06","-"
"CRLSINXARSL","7190","10/1/99","9/30/06","-"
"CRLSKYMADS0","3670","10/1/99","9/30/06","-"
"CRLSPATPCM1","4275","10/1/99","9/30/06","-"
"CRLSPAXC5MD","4275","10/1/99","9/30/06","-"
"CRLSPAXCDS0","4275","10/1/99","9/30/06","-"
"CRLWIAXODS0","3410","10/1/99","9/30/06","-"
"CRLWWAXARS1","4650","10/1/99","9/30/06","-"
"CRLYILCLRS0","3900","10/1/99","9/30/06","-"
"CRLYLAXADS1","3720","10/1/99","9/30/06","-"
"CRLYMTXCRS1","3930","10/1/99","9/30/06","-"
"CRMCPAXCRS0","2060","10/1/99","9/30/06","-"
"CRMLCA11DS0","3152","10/1/99","9/30/06","-"
"CRMLILXERS0","3455","10/1/99","9/30/06","-"
"CRMLIN01DS0","3590","10/1/99","9/30/06","-"
"CRMLIN01RS0","3590","10/1/99","9/30/06","-"
"CRMLINBJCM0","3590","10/1/99","9/30/06","-"
"CRMLNYCLRS0","4165","10/1/99","9/30/06","-"
"CRMLTXXADS0","4540","10/1/99","9/30/06","-"
"CRMNOKXARS0","4230","10/1/99","9/30/06","-"
"CRMNTXXADS0","2080","10/1/99","9/30/06","-"
"CRMRMNXCRS5","4030","10/1/99","9/30/06","-"
"CRMTWA01DS0","4658","10/1/99","9/30/06","-"
"CRNCLAMADS0","3720","10/1/99","9/30/06","-"
"CRNDAZMADS1","3080","10/1/99","9/30/06","-"
"CRNDCA11DS0","3160","10/1/99","9/30/06","-"
"CRNDINXARS0","3680","10/1/99","9/30/06","-"
"CRNDWIXARS0","4660","10/1/99","9/30/06","-"
"CRNGARXADS0","3060","10/1/99","9/30/06","-"
"CRNGCA12RS0","1190","10/1/99","9/30/06","-"
"CRNGIAXOCG0","3400","10/1/99","9/30/06","-"
"CRNGKSXARS0","3650","10/1/99","9/30/06","-"
"CRNGNYAOW02","4140","10/1/99","9/30/06","-"
"CRNGNYCGDS0","4140","10/1/99","9/30/06","-"
"CRNGOH34RS1","4190","10/1/99","9/30/06","-"
"CRNLGAXA77A","3335","10/1/99","9/30/06","-"
"CRNLILXADS0","3442","10/1/99","9/30/06","-"
"CRNLMIMNRSA","3825","10/1/99","9/30/06","-"
"CRNLWI12RS0","4670","10/1/99","9/30/06","-"
"CRNNINXADS0","3550","10/1/99","9/30/06","-"
"CRNNMIXKRS0","3830","10/1/99","9/30/06","-"
"CRNNUT01CM1","4570","10/1/99","9/30/06","-"
"CRNNUTMARS1","4570","10/1/99","9/30/06","-"
"CRNSMEMARS1","3780","10/1/99","9/30/06","-"
"CRNSMSMARS2","3920","10/1/99","9/30/06","-"
"CRNTMEMARS1","3780","10/1/99","9/30/06","-"
"CRNTMSBCAMD","3920","10/1/99","9/30/06","-"
"CRNTMSMADS0","3920","10/1/99","9/30/06","-"
"CRNTNYXADS0","4130","10/1/99","9/30/06","-"
"CRNTWAXXRS0","2220","10/1/99","9/30/06","-"
"CRNVGAXADS0","3335","10/1/99","9/30/06","-"
"CRNWCT00RS0","3217","10/1/99","9/30/06","-"
"CRNWNYCWRS0","8156","10/1/99","9/30/06","-"
"CRNWVTXARS1","4645","10/1/99","9/30/06","-"
"CRNYMIXJDS0","3825","10/1/99","9/30/06","-"
"CRNYOKMARS1","4230","10/1/99","9/30/06","-"
"CROKCOXCRS0","3200","10/1/99","9/30/06","-"
"CRPLINXADS0","8467","10/1/99","9/30/06","-"
"CRPLNYAAW01","4143","10/1/99","9/30/06","-"
"CRPLPACODS0","2060","10/1/99","9/30/06","-"
"CRPLPACORS3","2060","10/1/99","9/30/06","-"
"CRPLTNMARS0","2232","10/1/99","9/30/06","-"
"CRPLTXXADS0","2040","10/1/99","9/30/06","-"
"CRPLWIXARS0","4680","10/1/99","9/30/06","-"
"CRPNINACCM1","3585","10/1/99","9/30/06","-"
"CRPNINCXCM0","3585","10/1/99","9/30/06","-"
"CRPNINCXCM1","3585","10/1/99","9/30/06","-"
"CRPNINCXDS0","3585","10/1/99","9/30/06","-"
"CRPNINCXRS0","3585","10/1/99","9/30/06","-"
"CRPNNMXCRS0","4125","10/1/99","9/30/06","-"
"CRPNNYXADS0","4130","10/1/99","9/30/06","-"
"CRPNWYXCRS1","2030","10/1/99","9/30/06","-"
"CRPONDXARS4","4020","10/1/99","9/30/06","-"
"CRPRCAXF68K","3183","10/1/99","9/30/06","-"
"CRPSILXDRS0","3442","10/1/99","9/30/06","-"
"CRRLIAAMCM1","3400","10/1/99","9/30/06","-"
"CRRLIANTRS0","8205","10/1/99","9/30/06","-"
"CRRLIATCDS0","2262","10/1/99","9/30/06","-"
"CRRLMNXARS5","3870","10/1/99","9/30/06","-"
"CRRLNEXHRS1","2262","10/1/99","9/30/06","-"
"CRRLOH75RS1","4190","10/1/99","9/30/06","-"
"CRRROKMARL0","4230","10/1/99","9/30/06","-"
"CRRVFLXADS0","3275","10/1/99","9/30/06","-"
"CRRYNDXARS3","4030","10/1/99","9/30/06","-"
"CRRYPAXCDS0","4280","10/1/99","9/30/06","-"
"CRSBMNCIDS0","4030","10/1/99","9/30/06","-"
"CRSBMNXCDS0","4030","10/1/99","9/30/06","-"
"CRSBMSXARS0","3920","10/1/99","9/30/06","-"
"CRSBNDXARS2","4020","10/1/99","9/30/06","-"
"CRSBSDXARS3","4370","10/1/99","9/30/06","-"
"CRSBTXXADS1","2080","10/1/99","9/30/06","-"
"CRSBWA01DS0","2220","10/1/99","9/30/06","-"
"CRSCIACORS1","2262","10/1/99","9/30/06","-"
"CRSCNEXLRS0","4050","10/1/99","9/30/06","-"
"CRSCOKXARS0","4230","10/1/99","9/30/06","-"
"CRSCPAXCRS0","8014","10/1/99","9/30/06","-"
"CRSCSDXARS1","4370","10/1/99","9/30/06","-"
"CRSCTXTRDS0","4490","10/1/99","9/30/06","-"
"CRSNIAXORS4","2262","10/1/99","9/30/06","-"
"CRSNNDXARS1","4020","10/1/99","9/30/06","-"
"CRSNPACRRS1","8014","10/1/99","9/30/06","-"
"CRSNTXXARS0","2040","10/1/99","9/30/06","-"
"CRSPARMARS2","3060","10/1/99","9/30/06","-"
"CRSPILXERS0","3467","10/1/99","9/30/06","-"
"CRSPMSMADS0","3920","10/1/99","9/30/06","-"
"CRSPTXCSDS0","4540","10/1/99","9/30/06","-"
"CRSSSCXA753","4330","10/1/99","9/30/06","-"
"CRSTARXADS0","3070","10/1/99","9/30/06","-"
"CRSWMIMNRSA","3795","10/1/99","9/30/06","-"
"CRTCOHXADS0","4210","10/1/99","9/30/06","-"
"CRTDKYCTDS0","4170","10/1/99","9/30/06","-"
"CRTDVAXARS1","4616","10/1/99","9/30/06","-"
"CRTHARXARS1","3070","10/1/99","9/30/06","-"
"CRTHCA11RS1","3110","10/1/99","9/30/06","-"
"CRTHILXCDS0","8205","10/1/99","9/30/06","-"
"CRTHINXARS0","8275","10/1/99","9/30/06","-"
"CRTHMOFLDS0","8033","10/1/99","9/30/06","-"
"CRTHMSMADS0","3920","10/1/99","9/30/06","-"
"CRTHNCXA947","3971","10/1/99","9/30/06","-"
"CRTHNYZGDS0","2280","10/1/99","9/30/06","-"
"CRTHTNMARS5","2232","10/1/99","9/30/06","-"
"CRTHTXOXDS0","4510","10/1/99","9/30/06","-"
"CRTMMOXARS0","8027","10/1/99","9/30/06","-"
"CRTNALXADS0","3000","10/1/99","9/30/06","-"
"CRTNGAMA83C","3335","10/1/99","9/30/06","-"
"CRTNILXCRS0","3510","10/1/99","9/30/06","-"
"CRTNKYMADS0","3680","10/1/99","9/30/06","-"
"CRTNMOLIRS0","2020","10/1/99","9/30/06","-"
"CRTNMSMADS1","3920","10/1/99","9/30/06","-"
"CRTNOHXADS0","2050","10/1/99","9/30/06","-"
"CRTNTXXADS0","4485","10/1/99","9/30/06","-"
"CRTNTXXBDS0","4485","10/1/99","9/30/06","-"
"CRTNTXXCDS0","4532","10/1/99","9/30/06","-"
"CRTNTXXDDS0","4485","10/1/99","9/30/06","-"
"CRTOGAXARS1","3335","10/1/99","9/30/06","-"
"CRTOKSXARL0","3650","10/1/99","9/30/06","-"
"CRTOMNCBRS3","8076","10/1/99","9/30/06","-"
"CRTOOHXARS2","4191","10/1/99","9/30/06","-"
"CRTOORXARS0","4265","10/1/99","9/30/06","-"
"CRTOTXXADS0","2040","10/1/99","9/30/06","-"
"CRTRMTXCRS1","3945","10/1/99","9/30/06","-"
"CRTROKXARS1","4230","10/1/99","9/30/06","-"
"CRTSMIMNRS1","3825","10/1/99","9/30/06","-"
"CRTSNEXSDS1","4040","10/1/99","9/30/06","-"
"CRTSWAXARS0","4655","10/1/99","9/30/06","-"
"CRTWOKXARS1","4230","10/1/99","9/30/06","-"
"CRTWPACARS1","8014","10/1/99","9/30/06","-"
"CRTYNCXADS1","4015","10/1/99","9/30/06","-"
"CRTYNDXARS4","4030","10/1/99","9/30/06","-"
"CRTZCO04CM1","3200","10/1/99","9/30/06","-"
"CRTZCOMADS0","3200","10/1/99","9/30/06","-"
"CRTZCOOGCM0","3200","10/1/99","9/30/06","-"
"CRVCMOAT3MD","3900","10/1/99","9/30/06","-"
"CRVCMODA1MD","3900","10/1/99","9/30/06","-"
"CRVCMODACM8","3900","10/1/99","9/30/06","-"
"CRVCMOEXDS0","3900","10/1/99","9/30/06","-"
"CRVCMOGMDS0","3900","10/1/99","9/30/06","-"
"CRVIVACVRSM","4630","10/1/99","9/30/06","-"
"CRVIWVCGRS1","8304","10/1/99","9/30/06","-"
"CRVLARXARL0","3060","10/1/99","9/30/06","-"
"CRVLGAMA38C","3335","10/1/99","9/30/06","-"
"CRVLILXCDS0","3480","10/1/99","9/30/06","-"
"CRVLKSXARS0","3650","10/1/99","9/30/06","-"
"CRVLNYXARS0","8156","10/1/99","9/30/06","-"
"CRVLOHXADS0","4168","10/1/99","9/30/06","-"
"CRVLTNMADS0","4410","10/1/99","9/30/06","-"
"CRVLTNMARS3","4410","10/1/99","9/30/06","-"
"CRVLUTXCRS1","4570","10/1/99","9/30/06","-"
"CRVLVACVRS1","4622","10/1/99","9/30/06","-"
"CRVRMAMARS1","3741","10/1/99","9/30/06","-"
"CRVSMTMARS1","3945","10/1/99","9/30/06","-"
"CRVSOR65CG0","4250","10/1/99","9/30/06","-"
"CRVSOR65DS1","4250","10/1/99","9/30/06","-"
"CRVSOR65RS1","4250","10/1/99","9/30/06","-"
"CRVSORBT1MD","4250","10/1/99","9/30/06","-"
"CRVSORCVCM1","4250","10/1/99","9/30/06","-"
"CRVTWIXADS0","4660","10/1/99","9/30/06","-"
"CRVVPACARS0","4300","10/1/99","9/30/06","-"
"CRVWFLXACM0","8036","10/1/99","9/30/06","-"
"CRVWFLXADS0","8036","10/1/99","9/30/06","-"
"CRVYCA11RS0","3152","10/1/99","9/30/06","-"
"CRWDFLXA96H","3322","10/1/99","9/30/06","-"
"CRWDILCA1MD","3435","10/1/99","9/30/06","-"
"CRWHWYXCRS1","2030","10/1/99","9/30/06","-"
"CRWLCT00RS0","3210","10/1/99","9/30/06","-"
"CRWLINXARS1","3620","10/1/99","9/30/06","-"
"CRWLMNXCRS0","8076","10/1/99","9/30/06","-"
"CRWLNCXA79F","4001","10/1/99","9/30/06","-"
"CRWLOKMARS1","4230","10/1/99","9/30/06","-"
"CRWLORXADS0","4250","10/1/99","9/30/06","-"
"CRWLTXXARS0","4560","10/1/99","9/30/06","-"
"CRWROKXADS0","4240","10/1/99","9/30/06","-"
"CRWSTXXADS0","4420","10/1/99","9/30/06","-"
"CRWTIAXPDS0","3400","10/1/99","9/30/06","-"
"CRWTIAXPRS0","3400","10/1/99","9/30/06","-"
"CRWVPACURS1","8014","10/1/99","9/30/06","-"
"CRWYARXARS0","3060","10/1/99","9/30/06","-"
"CRWYLAMADS0","3720","10/1/99","9/30/06","-"
"CRYSMIXIDS0","3830","10/1/99","9/30/06","-"
"CRYSMNCRDS0","2252","10/1/99","9/30/06","-"
"CRYSNDXARS6","4030","10/1/99","9/30/06","-"
"CRZLPRURRS1","4311","10/1/99","9/30/06","-"
"CRZTVAXARS0","4580","10/1/99","9/30/06","-"
"CRZZNMXCRS2","4105","10/1/99","9/30/06","-"
"CSBGWIXADS0","8007","10/1/99","9/30/06","-"
"CSBLAZXADS0","2210","10/1/99","9/30/06","-"
"CSBYMOXARL0","2020","10/1/99","9/30/06","-"
"CSBYORAM1MD","4250","10/1/99","9/30/06","-"
"CSBYORXXDS1","4250","10/1/99","9/30/06","-"
"CSCDIAXODS0","3380","10/1/99","9/30/06","-"
"CSCDIDXCDS0","8352","10/1/99","9/30/06","-"
"CSCDMTMARS1","3945","10/1/99","9/30/06","-"
"CSCDWIXARS0","2240","10/1/99","9/30/06","-"
"CSCYFLBARS0","3250","10/1/99","9/30/06","-"
"CSCYMIXGDS0","3830","10/1/99","9/30/06","-"
"CSCYVAXARS0","4622","10/1/99","9/30/06","-"
"CSDGNYXARS0","2192","10/1/99","9/30/06","-"
"CSDLMOXBRS0","2020","10/1/99","9/30/06","-"
"CSDLMSMADS0","3920","10/1/99","9/30/06","-"
"CSDLUTXCCM1","4565","10/1/99","9/30/06","-"
"CSDLUTXCDS1","4570","10/1/99","9/30/06","-"
"CSELAZXCDS0","3080","10/1/99","9/30/06","-"
"CSFRIDMARS1","8352","10/1/99","9/30/06","-"
"CSGRAZ07CM1","2210","10/1/99","9/30/06","-"
"CSGRAZ171MD","2210","10/1/99","9/30/06","-"
"CSGRAZMADS0","2210","10/1/99","9/30/06","-"
"CSHNOKMARS1","4230","10/1/99","9/30/06","-"
"CSHRNCXARS0","3950","10/1/99","9/30/06","-"
"CSHRWAXXRS1","4657","10/1/99","9/30/06","-"
"CSHTLAMADS0","3730","10/1/99","9/30/06","-"
"CSHYNCMA67F","8020","10/1/99","9/30/06","-"
"CSLBFLXADS1","8005","10/1/99","9/30/06","-"
"CSLCORXARS0","4262","10/1/99","9/30/06","-"
"CSLKMNXADS0","4030","10/1/99","9/30/06","-"
"CSLTNDBCRS3","4030","10/1/99","9/30/06","-"
"CSMSCA11DS1","3179","10/1/99","9/30/06","-"
"CSMSMNXCRS0","3870","10/1/99","9/30/06","-"
"CSNGIAXODS0","3410","10/1/99","9/30/06","-"
"CSNGOKMADS0","4240","10/1/99","9/30/06","-"
"CSNGTXXADS0","2080","10/1/99","9/30/06","-"
"CSNGWIXARS0","4670","10/1/99","9/30/06","-"
"CSNVMICBRSA","3800","10/1/99","9/30/06","-"
"CSPKILXADS0","3585","10/1/99","9/30/06","-"
"CSPLMIXGDS0","3805","10/1/99","9/30/06","-"
"CSPPNYCSRS0","4165","10/1/99","9/30/06","-"
"CSPRWY10CM1","2030","10/1/99","9/30/06","-"
"CSPRWY12CM1","2030","10/1/99","9/30/06","-"
"CSPRWYCBCM1","2030","10/1/99","9/30/06","-"
"CSPRWYDH00A","2030","10/1/99","9/30/06","-"
"CSPRWYDH00T","2030","10/1/99","9/30/06","-"
"CSPRWYMADS0","2030","10/1/99","9/30/06","-"
"CSRKAZXCRS1","2210","10/1/99","9/30/06","-"
"CSRKCONMDS0","3200","10/1/99","9/30/06","-"
"CSRKWA01DS0","4262","10/1/99","9/30/06","-"
"CSSDKSXARS0","3660","10/1/99","9/30/06","-"
"CSSLMNCLRS3","4030","10/1/99","9/30/06","-"
"CSSPPACSRS0","4300","10/1/99","9/30/06","-"
"CSSTGAMARS1","3335","10/1/99","9/30/06","-"
"CSTCCA11DS0","3187","10/1/99","9/30/06","-"
"CSTLALXADS0","3030","10/1/99","9/30/06","-"
"CSTLNYXARS0","4160","10/1/99","9/30/06","-"
"CSTLOH68RS1","1070","10/1/99","9/30/06","-"
"CSTLOKXARL1","4240","10/1/99","9/30/06","-"
"CSTNILXDRS0","3500","10/1/99","9/30/06","-"
"CSTNNYCSDS0","4130","10/1/99","9/30/06","-"
"CSTNOH6262C","4191","10/1/99","9/30/06","-"
"CSTNTXXADS0","4520","10/1/99","9/30/06","-"
"CSTNVTSORS1","4645","10/1/99","9/30/06","-"
"CSTNWIXARS0","8007","10/1/99","9/30/06","-"
"CSTRKYXARS0","3680","10/1/99","9/30/06","-"
"CSTRMTXCRS1","3930","10/1/99","9/30/06","-"
"CSTROKXARS1","4230","10/1/99","9/30/06","-"
"CSTRSDXADS1","4370","10/1/99","9/30/06","-"
"CSTRWAXADS0","4655","10/1/99","9/30/06","-"
"CSTVNV11RS1","4120","10/1/99","9/30/06","-"
"CSTVNYXBRS2","2280","10/1/99","9/30/06","-"
"CSTWMDCRDS0","3760","10/1/99","9/30/06","-"
"CSVIMIAACM0","3785","10/1/99","9/30/06","-"
"CSVIMIABCM0","3785","10/1/99","9/30/06","-"
"CSVIMIMNRSA","3785","10/1/99","9/30/06","-"
"CSVLALXADS0","3000","10/1/99","9/30/06","-"
"CSVLCA11RS0","3152","10/1/99","9/30/06","-"
"CSVLILXEDS0","3467","10/1/99","9/30/06","-"
"CSVLINXADS0","8275","10/1/99","9/30/06","-"
"CSVLMIXHDS0","3830","10/1/99","9/30/06","-"
"CSVLMOXADS0","8027","10/1/99","9/30/06","-"
"CSVLMSSURS1","3920","10/1/99","9/30/06","-"
"CSVLTNXACM1","2232","10/1/99","9/30/06","-"
"CSVLTNXADS0","2232","10/1/99","9/30/06","-"
"CSVLTXCTDS0","4540","10/1/99","9/30/06","-"
"CSVLWIXARS0","4680","10/1/99","9/30/06","-"
"CSWDSDXARS1","4370","10/1/99","9/30/06","-"
"CTANPRURRS1","4311","10/1/99","9/30/06","-"
"CTBGILXCRS0","3510","10/1/99","9/30/06","-"
"CTBGKYXADS0","4725","10/1/99","9/30/06","-"
"CTBNMTMARS1","3945","10/1/99","9/30/06","-"
"CTBRNYCBRS0","4130","10/1/99","9/30/06","-"
"CTCHNYCUDS0","2117","10/1/99","9/30/06","-"
"CTCTTXXARS0","4520","10/1/99","9/30/06","-"
"CTDLFLXARS0","3292","10/1/99","9/30/06","-"
"CTFDMNCHRS8","3855","10/1/99","9/30/06","-"
"CTFDNEXCRS1","4040","10/1/99","9/30/06","-"
"CTFDOHXARL1","4200","10/1/99","9/30/06","-"
"CTFLKSBRRS0","3660","10/1/99","9/30/06","-"
"CTGVMNCG45G","2252","10/1/99","9/30/06","-"
"CTGVOR53DS0","4250","10/1/99","9/30/06","-"
"CTGVTNXARS0","3690","10/1/99","9/30/06","-"
"CTGVWIXADS0","4680","10/1/99","9/30/06","-"
"CTHBGAXADS1","3330","10/1/99","9/30/06","-"
"CTHLPACHRS1","8014","10/1/99","9/30/06","-"
"CTHLWAXADS0","4262","10/1/99","9/30/06","-"
"CTHRALXARS0","3040","10/1/99","9/30/06","-"
"CTHTCAXF72G","8080","10/1/99","9/30/06","-"
"CTHTCAXFCM2","8080","10/1/99","9/30/06","-"
"CTISOHXARS0","4210","10/1/99","9/30/06","-"
"CTLLTXCORS0","4540","10/1/99","9/30/06","-"
"CTLNILCBRS0","3460","10/1/99","9/30/06","-"
"CTLRINXARS0","3600","10/1/99","9/30/06","-"
"CTLRMEYARS1","3780","10/1/99","9/30/06","-"
"CTMRPAXCRS1","4310","10/1/99","9/30/06","-"
"CTMTMADERS1","3741","10/1/99","9/30/06","-"
"CTNGNYCHRS0","2280","10/1/99","9/30/06","-"
"CTNPARXARS0","3060","10/1/99","9/30/06","-"
"CTONNYZNRS1","4140","10/1/99","9/30/06","-"
"CTPBINAJAMD","3590","10/1/99","9/30/06","-"
"CTPCOHIACM1","4220","10/1/99","9/30/06","-"
"CTPNINXARS0","3630","10/1/99","9/30/06","-"
"CTPOMIXJDS0","3830","10/1/99","9/30/06","-"
"CTPTLAXADS0","3730","10/1/99","9/30/06","-"
"CTRCWIXARS0","8007","10/1/99","9/30/06","-"
"CTRGNYSODS0","2192","10/1/99","9/30/06","-"
"CTRNALNMDS0","3030","10/1/99","9/30/06","-"
"CTRNTXCRRS0","4540","10/1/99","9/30/06","-"
"CTSHTXXCDS0","2080","10/1/99","9/30/06","-"
"CTSKNYACW02","4130","10/1/99","9/30/06","-"
"CTSKNYCTDS0","4130","10/1/99","9/30/06","-"
"CTSQPACTDS0","4300","10/1/99","9/30/06","-"
"CTTICA12DS0","3170","10/1/99","9/30/06","-"
"CTTNMNXCDS0","8076","10/1/99","9/30/06","-"
"CTTPMIBGCM0","2330","10/1/99","9/30/06","-"
"CTTPMIBGCM2","8475","10/1/99","9/30/06","-"
"CTVLCA11RS0","3120","10/1/99","9/30/06","-"
"CTVLILXERS0","3455","10/1/99","9/30/06","-"
"CTVLINXADS0","3590","10/1/99","9/30/06","-"
"CTVLMDBACM1","3750","10/1/99","9/30/06","-"
"CTVLMDBACM2","3750","10/1/99","9/30/06","-"
"CTVLMDCTDS0","3750","10/1/99","9/30/06","-"
"CTVLMOEDRSL","3900","10/1/99","9/30/06","-"
"CTVLPACVDS0","7080","10/1/99","9/30/06","-"
"CTVLSCXARS0","4330","10/1/99","9/30/06","-"
"CTVLVTXARS1","4645","10/1/99","9/30/06","-"
"CTVYLAXARS1","3730","10/1/99","9/30/06","-"
"CTWBNCXARS0","3962","10/1/99","9/30/06","-"
"CTWBOHXARS0","2270","10/1/99","9/30/06","-"
"CTWDALXADS0","8316","10/1/99","9/30/06","-"
"CTWDAZMADS0","2210","10/1/99","9/30/06","-"
"CTWDAZSORS1","2210","10/1/99","9/30/06","-"
"CTWDCA11RS0","3145","10/1/99","9/30/06","-"
"CTWDID01DS0","4650","10/1/99","9/30/06","-"
"CTWDMNXCRS0","3855","10/1/99","9/30/06","-"
"CTWDNMXCDS0","4105","10/1/99","9/30/06","-"
"CTWDUTMACG0","4570","10/1/99","9/30/06","-"
"CTWSPAACCM1","4310","10/1/99","9/30/06","-"
"CTWSPAESRS1","4310","10/1/99","9/30/06","-"
